date,store_id,product_id,quantity_on_hand
2025-08-18,ST04,P017,478
2025-08-18,ST04,P018,430
2025-08-18,ST04,P019,201
2025-08-18,ST04,P020,365
2025-08-18,ST04,P021,140
2025-08-18,ST04,P022,278
2025-08-18,ST04,P023,495
2025-08-18,ST04,P024,109
2025-08-18,ST04,P025,107
2025-08-18,ST04,P026,156
2025-08-18,ST04,P027,150
2025-08-18,ST04,P028,113
2025-08-18,ST04,P029,554
2025-08-18,ST04,P030,336
2025-08-18,ST05,P001,454
2025-08-18,ST05,P002,337
2025-08-18,ST05,P003,580
2025-08-18,ST05,P004,390
2025-08-18,ST05,P005,84
2025-08-18,ST05,P006,401
2025-08-18,ST05,P007,149
2025-08-18,ST05,P008,297
2025-08-18,ST05,P009,216
2025-08-18,ST05,P010,116
2025-08-18,ST05,P011,75
2025-08-18,ST05,P012,247
2025-08-18,ST05,P013,247
2025-08-18,ST05,P014,522
2025-08-18,ST05,P015,398
2025-08-18,ST05,P016,137
2025-08-18,ST05,P017,299
2025-08-18,ST05,P018,272
2025-08-18,ST05,P019,208
2025-08-18,ST05,P020,524
2025-08-18,ST05,P021,253
2025-08-18,ST05,P022,327
2025-08-18,ST05,P023,149
2025-08-18,ST05,P024,533
2025-08-18,ST05,P025,108
2025-08-18,ST05,P026,440
2025-08-18,ST05,P027,453
2025-08-18,ST05,P028,257
2025-08-18,ST05,P029,315
2025-08-18,ST05,P030,461
2025-08-19,ST01,P001,446
2025-08-19,ST01,P002,74
2025-08-19,ST01,P003,267
2025-08-19,ST01,P004,560
2025-08-19,ST01,P005,527
2025-08-19,ST01,P006,503
2025-08-19,ST01,P007,239
2025-08-19,ST01,P008,106
2025-08-19,ST01,P009,459
2025-08-19,ST01,P010,568
2025-08-19,ST01,P011,409
2025-08-19,ST01,P012,63
2025-08-19,ST01,P013,391
2025-08-19,ST01,P014,109
2025-08-19,ST01,P015,109
2025-08-19,ST01,P016,548
2025-08-19,ST01,P017,106
2025-08-19,ST01,P018,194
2025-08-19,ST01,P019,414
2025-08-19,ST01,P020,357
2025-08-19,ST01,P021,207
2025-08-19,ST01,P022,561
2025-08-19,ST01,P023,467
2025-08-19,ST01,P024,304
2025-08-19,ST01,P025,103
2025-08-19,ST01,P026,200
2025-08-19,ST01,P027,422
2025-08-19,ST01,P028,335
2025-08-19,ST01,P029,444
2025-08-19,ST01,P030,115
2025-08-19,ST02,P001,129
2025-08-19,ST02,P002,445
2025-08-19,ST02,P003,232
2025-08-19,ST02,P004,218
2025-08-19,ST02,P005,573
2025-08-19,ST02,P006,36
2025-08-19,ST02,P007,202
2025-08-19,ST02,P008,196
2025-08-19,ST02,P009,352
2025-08-19,ST02,P010,515
2025-08-19,ST02,P011,349
2025-08-19,ST02,P012,540
2025-08-19,ST02,P013,42
2025-08-19,ST02,P014,191
2025-08-19,ST02,P015,182
2025-08-19,ST02,P016,418
2025-08-19,ST02,P017,429
2025-08-19,ST02,P018,161
2025-08-19,ST02,P019,176
2025-08-19,ST02,P020,549
2025-08-19,ST02,P021,251
2025-08-19,ST02,P022,580
2025-08-19,ST02,P023,167
2025-08-19,ST02,P024,167
2025-08-19,ST02,P025,605
2025-08-19,ST02,P026,309
2025-08-19,ST02,P027,401
2025-08-19,ST02,P028,467
2025-08-19,ST02,P029,150
2025-08-19,ST02,P030,330
2025-08-19,ST03,P001,460
2025-08-19,ST03,P002,295
2025-08-19,ST03,P003,167
2025-08-19,ST03,P004,382
2025-08-19,ST03,P005,392
2025-08-19,ST03,P006,134
2025-08-19,ST03,P007,170
2025-08-19,ST03,P008,214
2025-08-19,ST03,P009,315
2025-08-19,ST03,P010,457
2025-08-19,ST03,P011,456
2025-08-19,ST03,P012,237
2025-08-19,ST03,P013,247
2025-08-19,ST03,P014,398
2025-08-19,ST03,P015,453
2025-08-19,ST03,P016,423
2025-08-19,ST03,P017,315
2025-08-19,ST03,P018,427
2025-08-19,ST03,P019,93
2025-08-19,ST03,P020,107
2025-08-19,ST03,P021,527
2025-08-19,ST03,P022,435
2025-08-19,ST03,P023,185
2025-08-19,ST03,P024,485
2025-08-19,ST03,P025,488
2025-08-19,ST03,P026,110
2025-08-19,ST03,P027,405
2025-08-19,ST03,P028,430
2025-08-19,ST03,P029,186
2025-08-19,ST03,P030,109
2025-08-19,ST04,P001,449
2025-08-19,ST04,P002,556
2025-08-19,ST04,P003,290
2025-08-19,ST04,P004,372
2025-08-19,ST04,P005,357
2025-08-19,ST04,P006,147
2025-08-19,ST04,P007,293
2025-08-19,ST04,P008,82
2025-08-19,ST04,P009,509
2025-08-19,ST04,P010,356
2025-08-19,ST04,P011,364
2025-08-19,ST04,P012,124
2025-08-19,ST04,P013,437
2025-08-19,ST04,P014,477
2025-08-19,ST04,P015,355
2025-08-19,ST04,P016,273
2025-08-19,ST04,P017,473
2025-08-19,ST04,P018,427
2025-08-19,ST04,P019,192
2025-08-19,ST04,P020,362
2025-08-19,ST04,P021,133
2025-08-19,ST04,P022,272
2025-08-19,ST04,P023,493
2025-08-19,ST04,P024,101
2025-08-19,ST04,P025,103
2025-08-19,ST04,P026,150
2025-08-19,ST04,P027,145
2025-08-19,ST04,P028,106
2025-08-19,ST04,P029,551
2025-08-19,ST04,P030,333
2025-08-19,ST05,P001,450
2025-08-19,ST05,P002,332
2025-08-19,ST05,P003,577
2025-08-19,ST05,P004,383
2025-08-19,ST05,P005,70
2025-08-19,ST05,P006,397
2025-08-19,ST05,P007,139
2025-08-19,ST05,P008,294
2025-08-19,ST05,P009,212
2025-08-19,ST05,P010,108
2025-08-19,ST05,P011,69
2025-08-19,ST05,P012,239
2025-08-19,ST05,P013,239
2025-08-19,ST05,P014,520
2025-08-19,ST05,P015,392
2025-08-19,ST05,P016,130
2025-08-19,ST05,P017,293
2025-08-19,ST05,P018,267
2025-08-19,ST05,P019,200
2025-08-19,ST05,P020,522
2025-08-19,ST05,P021,247
2025-08-19,ST05,P022,322
2025-08-19,ST05,P023,140
2025-08-19,ST05,P024,531
2025-08-19,ST05,P025,101
2025-08-19,ST05,P026,439
2025-08-19,ST05,P027,449
2025-08-19,ST05,P028,251
2025-08-19,ST05,P029,307
2025-08-19,ST05,P030,459
2025-08-20,ST01,P001,440
2025-08-20,ST01,P002,66
2025-08-20,ST01,P003,261
2025-08-20,ST01,P004,558
2025-08-20,ST01,P005,525
2025-08-20,ST01,P006,501
2025-08-20,ST01,P007,232
2025-08-20,ST01,P008,97
2025-08-20,ST01,P009,456
2025-08-20,ST01,P010,567
2025-08-20,ST01,P011,406
2025-08-20,ST01,P012,52
2025-08-20,ST01,P013,384
2025-08-20,ST01,P014,103
2025-08-20,ST01,P015,100
2025-08-20,ST01,P016,545
2025-08-20,ST01,P017,99
2025-08-20,ST01,P018,189
2025-08-20,ST01,P019,409
2025-08-20,ST01,P020,355
2025-08-20,ST01,P021,202
2025-08-20,ST01,P022,558
2025-08-20,ST01,P023,460
2025-08-20,ST01,P024,301
2025-08-20,ST01,P025,98
2025-08-20,ST01,P026,192
2025-08-20,ST01,P027,419
2025-08-20,ST01,P028,331
2025-08-20,ST01,P029,441
2025-08-20,ST01,P030,109
2025-08-20,ST02,P001,122
2025-08-20,ST02,P002,442
2025-08-20,ST02,P003,226
2025-08-20,ST02,P004,213
2025-08-20,ST02,P005,570
2025-08-20,ST02,P006,60
2025-08-20,ST02,P007,197
2025-08-20,ST02,P008,189
2025-08-20,ST02,P009,347
2025-08-20,ST02,P010,515
2025-08-20,ST02,P011,345
2025-08-20,ST02,P012,539
2025-08-20,ST02,P013,34
2025-08-20,ST02,P014,181
2025-08-20,ST02,P015,173
2025-08-20,ST02,P016,415
2025-08-20,ST02,P017,427
2025-08-20,ST02,P018,155
2025-08-20,ST02,P019,166
2025-08-20,ST02,P020,547
2025-08-20,ST02,P021,243
2025-08-20,ST02,P022,577
2025-08-20,ST02,P023,159
2025-08-20,ST02,P024,157
2025-08-20,ST02,P025,602
2025-08-20,ST02,P026,304
2025-08-20,ST02,P027,395
2025-08-20,ST02,P028,463
2025-08-20,ST02,P029,143
2025-08-20,ST02,P030,325
2025-08-20,ST03,P001,457
2025-08-20,ST03,P002,290
2025-08-20,ST03,P003,162
2025-08-20,ST03,P004,379
2025-08-20,ST03,P005,388
2025-08-20,ST03,P006,128
2025-08-20,ST03,P007,163
2025-08-20,ST03,P008,211
2025-08-20,ST03,P009,314
2025-08-20,ST03,P010,455
2025-08-20,ST03,P011,453
2025-08-20,ST03,P012,235
2025-08-20,ST03,P013,247
2025-08-20,ST03,P014,395
2025-08-20,ST03,P015,449
2025-08-20,ST03,P016,420
2025-08-20,ST03,P017,309
2025-08-20,ST03,P018,423
2025-08-20,ST03,P019,90
2025-08-20,ST03,P020,98
2025-08-20,ST03,P021,524
2025-08-20,ST03,P022,431
2025-08-20,ST03,P023,176
2025-08-20,ST03,P024,482
2025-08-20,ST03,P025,485
2025-08-20,ST03,P026,98
2025-08-20,ST03,P027,401
2025-08-20,ST03,P028,423
2025-08-20,ST03,P029,176
2025-08-20,ST03,P030,101
2025-08-20,ST04,P001,445
2025-08-20,ST04,P002,555
2025-08-20,ST04,P003,285
2025-08-20,ST04,P004,367
2025-08-20,ST04,P005,353
2025-08-20,ST04,P006,141
2025-08-20,ST04,P007,286
2025-08-20,ST04,P008,72
2025-08-20,ST04,P009,507
2025-08-20,ST04,P010,352
2025-08-20,ST04,P011,360
2025-08-20,ST04,P012,120
2025-08-20,ST04,P013,434
2025-08-20,ST04,P014,474
2025-08-20,ST04,P015,348
2025-08-20,ST04,P016,270
2025-08-20,ST04,P017,469
2025-08-20,ST04,P018,424
2025-08-20,ST04,P019,181
2025-08-20,ST04,P020,357
2025-08-20,ST04,P021,129
2025-08-20,ST04,P022,268
2025-08-20,ST04,P023,491
2025-08-20,ST04,P024,93
2025-08-20,ST04,P025,96
2025-08-20,ST04,P026,141
2025-08-20,ST04,P027,135
2025-08-20,ST04,P028,101
2025-08-20,ST04,P029,549
2025-08-20,ST04,P030,329
2025-08-20,ST05,P001,447
2025-08-20,ST05,P002,329
2025-08-20,ST05,P003,575
2025-08-20,ST05,P004,379
2025-08-20,ST05,P005,63
2025-08-20,ST05,P006,393
2025-08-20,ST05,P007,128
2025-08-20,ST05,P008,289
2025-08-20,ST05,P009,210
2025-08-20,ST05,P010,99
2025-08-20,ST05,P011,65
2025-08-20,ST05,P012,232
2025-08-20,ST05,P013,232
2025-08-20,ST05,P014,517
2025-08-20,ST05,P015,389
2025-08-20,ST05,P016,128
2025-08-20,ST05,P017,288
2025-08-20,ST05,P018,261
2025-08-20,ST05,P019,191
2025-08-20,ST05,P020,519
2025-08-20,ST05,P021,242
2025-08-20,ST05,P022,316
2025-08-20,ST05,P023,130
2025-08-20,ST05,P024,528
2025-08-20,ST05,P025,89
2025-08-20,ST05,P026,438
2025-08-20,ST05,P027,446
2025-08-20,ST05,P028,245
2025-08-20,ST05,P029,301
2025-08-20,ST05,P030,456
2025-08-21,ST01,P001,438
2025-08-21,ST01,P002,54
2025-08-21,ST01,P003,257
2025-08-21,ST01,P004,556
2025-08-21,ST01,P005,523
2025-08-21,ST01,P006,499
2025-08-21,ST01,P007,227
2025-08-21,ST01,P008,87
2025-08-21,ST01,P009,450
2025-08-21,ST01,P010,564
2025-08-21,ST01,P011,402
2025-08-21,ST01,P012,39
2025-08-21,ST01,P013,382
2025-08-21,ST01,P014,97
2025-08-21,ST01,P015,93
2025-08-21,ST01,P016,544
2025-08-21,ST01,P017,94
2025-08-21,ST01,P018,181
2025-08-21,ST01,P019,402
2025-08-21,ST01,P020,353
2025-08-21,ST01,P021,197
2025-08-21,ST01,P022,555
2025-08-21,ST01,P023,456
2025-08-21,ST01,P024,295
2025-08-21,ST01,P025,92
2025-08-21,ST01,P026,185
2025-08-21,ST01,P027,413
2025-08-21,ST01,P028,328
2025-08-21,ST01,P029,438
2025-08-21,ST01,P030,103
2025-08-21,ST02,P001,113
2025-08-21,ST02,P002,437
2025-08-21,ST02,P003,218
2025-08-21,ST02,P004,209
2025-08-21,ST02,P005,567
2025-08-21,ST02,P006,41
2025-08-21,ST02,P007,191
2025-08-21,ST02,P008,182
2025-08-21,ST02,P009,341
2025-08-21,ST02,P010,513
2025-08-21,ST02,P011,339
2025-08-21,ST02,P012,536
2025-08-21,ST02,P013,27
2025-08-21,ST02,P014,177
2025-08-21,ST02,P015,167
2025-08-21,ST02,P016,412
2025-08-21,ST02,P017,425
2025-08-21,ST02,P018,148
2025-08-21,ST02,P019,158
2025-08-21,ST02,P020,544
2025-08-21,ST02,P021,238
2025-08-21,ST02,P022,576
2025-08-21,ST02,P023,155
2025-08-21,ST02,P024,150
2025-08-21,ST02,P025,599
2025-08-21,ST02,P026,301
2025-08-21,ST02,P027,390
2025-08-21,ST02,P028,460
2025-08-21,ST02,P029,134
2025-08-21,ST02,P030,320
2025-08-21,ST03,P001,452
2025-08-21,ST03,P002,284
2025-08-21,ST03,P003,154
2025-08-21,ST03,P004,377
2025-08-21,ST03,P005,382
2025-08-21,ST03,P006,116
2025-08-21,ST03,P007,159
2025-08-21,ST03,P008,204
2025-08-21,ST03,P009,307
2025-08-21,ST03,P010,453
2025-08-21,ST03,P011,449
2025-08-21,ST03,P012,230
2025-08-21,ST03,P013,247
2025-08-21,ST03,P014,390
2025-08-21,ST03,P015,447
2025-08-21,ST03,P016,418
2025-08-21,ST03,P017,302
2025-08-21,ST03,P018,419
2025-08-21,ST03,P019,81
2025-08-21,ST03,P020,91
2025-08-21,ST03,P021,522
2025-08-21,ST03,P022,428
2025-08-21,ST03,P023,166
2025-08-21,ST03,P024,478
2025-08-21,ST03,P025,483
2025-08-21,ST03,P026,88
2025-08-21,ST03,P027,397
2025-08-21,ST03,P028,420
2025-08-21,ST03,P029,169
2025-08-21,ST03,P030,89
2025-08-21,ST04,P001,442
2025-08-21,ST04,P002,552
2025-08-21,ST04,P003,277
2025-08-21,ST04,P004,363
2025-08-21,ST04,P005,348
2025-08-21,ST04,P006,134
2025-08-21,ST04,P007,278
2025-08-21,ST04,P008,65
2025-08-21,ST04,P009,506
2025-08-21,ST04,P010,347
2025-08-21,ST04,P011,359
2025-08-21,ST04,P012,116
2025-08-21,ST04,P013,431
2025-08-21,ST04,P014,470
2025-08-21,ST04,P015,345
2025-08-21,ST04,P016,266
2025-08-21,ST04,P017,464
2025-08-21,ST04,P018,420
2025-08-21,ST04,P019,174
2025-08-21,ST04,P020,353
2025-08-21,ST04,P021,122
2025-08-21,ST04,P022,262
2025-08-21,ST04,P023,489
2025-08-21,ST04,P024,83
2025-08-21,ST04,P025,91
2025-08-21,ST04,P026,135
2025-08-21,ST04,P027,125
2025-08-21,ST04,P028,94
2025-08-21,ST04,P029,544
2025-08-21,ST04,P030,325
2025-08-21,ST05,P001,443
2025-08-21,ST05,P002,323
2025-08-21,ST05,P003,573
2025-08-21,ST05,P004,372
2025-08-21,ST05,P005,54
2025-08-21,ST05,P006,390
2025-08-21,ST05,P007,118
2025-08-21,ST05,P008,284
2025-08-21,ST05,P009,207
2025-08-21,ST05,P010,93
2025-08-21,ST05,P011,53
2025-08-21,ST05,P012,226
2025-08-21,ST05,P013,225
2025-08-21,ST05,P014,513
2025-08-21,ST05,P015,383
2025-08-21,ST05,P016,120
2025-08-21,ST05,P017,281
2025-08-21,ST05,P018,255
2025-08-21,ST05,P019,182
2025-08-21,ST05,P020,516
2025-08-21,ST05,P021,237
2025-08-21,ST05,P022,312
2025-08-21,ST05,P023,120
2025-08-21,ST05,P024,525
2025-08-21,ST05,P025,82
2025-08-21,ST05,P026,434
2025-08-21,ST05,P027,444
2025-08-21,ST05,P028,241
2025-08-21,ST05,P029,295
2025-08-21,ST05,P030,453
2025-08-22,ST01,P001,433
2025-08-22,ST01,P002,49
2025-08-22,ST01,P003,250
2025-08-22,ST01,P004,554
2025-08-22,ST01,P005,521
2025-08-22,ST01,P006,496
2025-08-22,ST01,P007,223
2025-08-22,ST01,P008,79
2025-08-22,ST01,P009,446
2025-08-22,ST01,P010,562
2025-08-22,ST01,P011,399
2025-08-22,ST01,P012,28
2025-08-22,ST01,P013,382
2025-08-22,ST01,P014,89
2025-08-22,ST01,P015,88
2025-08-22,ST01,P016,542
2025-08-22,ST01,P017,86
2025-08-22,ST01,P018,173
2025-08-22,ST01,P019,397
2025-08-22,ST01,P020,349
2025-08-22,ST01,P021,191
2025-08-22,ST01,P022,552
2025-08-22,ST01,P023,453
2025-08-22,ST01,P024,289
2025-08-22,ST01,P025,81
2025-08-22,ST01,P026,182
2025-08-22,ST01,P027,408
2025-08-22,ST01,P028,325
2025-08-22,ST01,P029,435
2025-08-22,ST01,P030,94
2025-08-22,ST02,P001,105
2025-08-22,ST02,P002,434
2025-08-22,ST02,P003,211
2025-08-22,ST02,P004,202
2025-08-22,ST02,P005,565
2025-08-22,ST02,P006,21
2025-08-22,ST02,P007,185
2025-08-22,ST02,P008,174
2025-08-22,ST02,P009,336
2025-08-22,ST02,P010,512
2025-08-22,ST02,P011,336
2025-08-22,ST02,P012,533
2025-08-22,ST02,P013,74
2025-08-22,ST02,P014,168
2025-08-22,ST02,P015,161
2025-08-22,ST02,P016,409
2025-08-22,ST02,P017,423
2025-08-22,ST02,P018,143
2025-08-22,ST02,P019,148
2025-08-22,ST02,P020,542
2025-08-22,ST02,P021,230
2025-08-22,ST02,P022,575
2025-08-22,ST02,P023,146
2025-08-22,ST02,P024,140
2025-08-22,ST02,P025,596
2025-08-22,ST02,P026,295
2025-08-22,ST02,P027,385
2025-08-22,ST02,P028,457
2025-08-22,ST02,P029,126
2025-08-22,ST02,P030,317
2025-08-22,ST03,P001,449
2025-08-22,ST03,P002,279
2025-08-22,ST03,P003,146
2025-08-22,ST03,P004,375
2025-08-22,ST03,P005,380
2025-08-22,ST03,P006,107
2025-08-22,ST03,P007,156
2025-08-22,ST03,P008,199
2025-08-22,ST03,P009,304
2025-08-22,ST03,P010,451
2025-08-22,ST03,P011,447
2025-08-22,ST03,P012,225
2025-08-22,ST03,P013,246
2025-08-22,ST03,P014,386
2025-08-22,ST03,P015,444
2025-08-22,ST03,P016,415
2025-08-22,ST03,P017,297
2025-08-22,ST03,P018,416
2025-08-22,ST03,P019,70
2025-08-22,ST03,P020,80
2025-08-22,ST03,P021,520
2025-08-22,ST03,P022,423
2025-08-22,ST03,P023,159
2025-08-22,ST03,P024,476
2025-08-22,ST03,P025,482
2025-08-22,ST03,P026,76
2025-08-22,ST03,P027,392
2025-08-22,ST03,P028,413
2025-08-22,ST03,P029,163
2025-08-22,ST03,P030,83
2025-08-22,ST04,P001,439
2025-08-22,ST04,P002,549
2025-08-22,ST04,P003,272
2025-08-22,ST04,P004,358
2025-08-22,ST04,P005,341
2025-08-22,ST04,P006,129
2025-08-22,ST04,P007,272
2025-08-22,ST04,P008,55
2025-08-22,ST04,P009,503
2025-08-22,ST04,P010,342
2025-08-22,ST04,P011,355
2025-08-22,ST04,P012,109
2025-08-22,ST04,P013,428
2025-08-22,ST04,P014,468
2025-08-22,ST04,P015,342
2025-08-22,ST04,P016,264
2025-08-22,ST04,P017,463
2025-08-22,ST04,P018,416
2025-08-22,ST04,P019,167
2025-08-22,ST04,P020,349
2025-08-22,ST04,P021,113
2025-08-22,ST04,P022,260
2025-08-22,ST04,P023,487
2025-08-22,ST04,P024,77
2025-08-22,ST04,P025,80
2025-08-22,ST04,P026,127
2025-08-22,ST04,P027,117
2025-08-22,ST04,P028,88
2025-08-22,ST04,P029,542
2025-08-22,ST04,P030,318
2025-08-22,ST05,P001,440
2025-08-22,ST05,P002,318
2025-08-22,ST05,P003,572
2025-08-22,ST05,P004,368
2025-08-22,ST05,P005,45
2025-08-22,ST05,P006,387
2025-08-22,ST05,P007,109
2025-08-22,ST05,P008,277
2025-08-22,ST05,P009,205
2025-08-22,ST05,P010,81
2025-08-22,ST05,P011,46
2025-08-22,ST05,P012,218
2025-08-22,ST05,P013,216
2025-08-22,ST05,P014,511
2025-08-22,ST05,P015,378
2025-08-22,ST05,P016,113
2025-08-22,ST05,P017,274
2025-08-22,ST05,P018,247
2025-08-22,ST05,P019,179
2025-08-22,ST05,P020,513
2025-08-22,ST05,P021,229
2025-08-22,ST05,P022,309
2025-08-22,ST05,P023,116
2025-08-22,ST05,P024,521
2025-08-22,ST05,P025,72
2025-08-22,ST05,P026,431
2025-08-22,ST05,P027,443
2025-08-22,ST05,P028,234
2025-08-22,ST05,P029,288
2025-08-22,ST05,P030,450
2025-08-23,ST01,P001,429
2025-08-23,ST01,P002,41
2025-08-23,ST01,P003,243
2025-08-23,ST01,P004,552
2025-08-23,ST01,P005,519
2025-08-23,ST01,P006,493
2025-08-23,ST01,P007,218
2025-08-23,ST01,P008,72
2025-08-23,ST01,P009,440
2025-08-23,ST01,P010,561
2025-08-23,ST01,P011,395
2025-08-23,ST01,P012,85
2025-08-23,ST01,P013,377
2025-08-23,ST01,P014,83
2025-08-23,ST01,P015,79
2025-08-23,ST01,P016,541
2025-08-23,ST01,P017,78
2025-08-23,ST01,P018,167
2025-08-23,ST01,P019,391
2025-08-23,ST01,P020,346
2025-08-23,ST01,P021,186
2025-08-23,ST01,P022,549
2025-08-23,ST01,P023,448
2025-08-23,ST01,P024,283
2025-08-23,ST01,P025,68
2025-08-23,ST01,P026,175
2025-08-23,ST01,P027,405
2025-08-23,ST01,P028,320
2025-08-23,ST01,P029,432
2025-08-23,ST01,P030,84
2025-08-23,ST02,P001,99
2025-08-23,ST02,P002,432
2025-08-23,ST02,P003,206
2025-08-23,ST02,P004,196
2025-08-23,ST02,P005,562
2025-08-23,ST02,P006,76
2025-08-23,ST02,P007,181
2025-08-23,ST02,P008,164
2025-08-23,ST02,P009,329
2025-08-23,ST02,P010,510
2025-08-23,ST02,P011,332
2025-08-23,ST02,P012,531
2025-08-23,ST02,P013,67
2025-08-23,ST02,P014,159
2025-08-23,ST02,P015,150
2025-08-23,ST02,P016,406
2025-08-23,ST02,P017,420
2025-08-23,ST02,P018,138
2025-08-23,ST02,P019,143
2025-08-23,ST02,P020,541
2025-08-23,ST02,P021,226
2025-08-23,ST02,P022,573
2025-08-23,ST02,P023,141
2025-08-23,ST02,P024,130
2025-08-23,ST02,P025,594
2025-08-23,ST02,P026,293
2025-08-23,ST02,P027,377
2025-08-23,ST02,P028,454
2025-08-23,ST02,P029,123
2025-08-23,ST02,P030,314
2025-08-23,ST03,P001,446
2025-08-23,ST03,P002,276
2025-08-23,ST03,P003,138
2025-08-23,ST03,P004,373
2025-08-23,ST03,P005,378
2025-08-23,ST03,P006,100
2025-08-23,ST03,P007,151
2025-08-23,ST03,P008,191
2025-08-23,ST03,P009,299
2025-08-23,ST03,P010,448
2025-08-23,ST03,P011,444
2025-08-23,ST03,P012,220
2025-08-23,ST03,P013,246
2025-08-23,ST03,P014,382
2025-08-23,ST03,P015,439
2025-08-23,ST03,P016,413
2025-08-23,ST03,P017,289
2025-08-23,ST03,P018,412
2025-08-23,ST03,P019,60
2025-08-23,ST03,P020,68
2025-08-23,ST03,P021,518
2025-08-23,ST03,P022,421
2025-08-23,ST03,P023,152
2025-08-23,ST03,P024,474
2025-08-23,ST03,P025,479
2025-08-23,ST03,P026,67
2025-08-23,ST03,P027,388
2025-08-23,ST03,P028,406
2025-08-23,ST03,P029,159
2025-08-23,ST03,P030,77
2025-08-23,ST04,P001,435
2025-08-23,ST04,P002,547
2025-08-23,ST04,P003,268
2025-08-23,ST04,P004,351
2025-08-23,ST04,P005,335
2025-08-23,ST04,P006,118
2025-08-23,ST04,P007,264
2025-08-23,ST04,P008,41
2025-08-23,ST04,P009,501
2025-08-23,ST04,P010,338
2025-08-23,ST04,P011,349
2025-08-23,ST04,P012,99
2025-08-23,ST04,P013,426
2025-08-23,ST04,P014,465
2025-08-23,ST04,P015,337
2025-08-23,ST04,P016,258
2025-08-23,ST04,P017,460
2025-08-23,ST04,P018,415
2025-08-23,ST04,P019,159
2025-08-23,ST04,P020,343
2025-08-23,ST04,P021,105
2025-08-23,ST04,P022,254
2025-08-23,ST04,P023,485
2025-08-23,ST04,P024,70
2025-08-23,ST04,P025,75
2025-08-23,ST04,P026,115
2025-08-23,ST04,P027,106
2025-08-23,ST04,P028,80
2025-08-23,ST04,P029,540
2025-08-23,ST04,P030,312
2025-08-23,ST05,P001,438
2025-08-23,ST05,P002,313
2025-08-23,ST05,P003,569
2025-08-23,ST05,P004,364
2025-08-23,ST05,P005,35
2025-08-23,ST05,P006,382
2025-08-23,ST05,P007,102
2025-08-23,ST05,P008,270
2025-08-23,ST05,P009,200
2025-08-23,ST05,P010,72
2025-08-23,ST05,P011,35
2025-08-23,ST05,P012,212
2025-08-23,ST05,P013,210
2025-08-23,ST05,P014,508
2025-08-23,ST05,P015,374
2025-08-23,ST05,P016,106
2025-08-23,ST05,P017,266
2025-08-23,ST05,P018,241
2025-08-23,ST05,P019,172
2025-08-23,ST05,P020,511
2025-08-23,ST05,P021,225
2025-08-23,ST05,P022,305
2025-08-23,ST05,P023,109
2025-08-23,ST05,P024,519
2025-08-23,ST05,P025,63
2025-08-23,ST05,P026,429
2025-08-23,ST05,P027,441
2025-08-23,ST05,P028,228
2025-08-23,ST05,P029,282
2025-08-23,ST05,P030,448
2025-08-24,ST01,P001,461
2025-08-24,ST01,P002,96
2025-08-24,ST01,P003,271
2025-08-24,ST01,P004,627
2025-08-24,ST01,P005,552
2025-08-24,ST01,P006,546
2025-08-24,ST01,P007,267
2025-08-24,ST01,P008,128
2025-08-24,ST01,P009,514
2025-08-24,ST01,P010,614
2025-08-24,ST01,P011,426
2025-08-24,ST01,P012,122
2025-08-24,ST01,P013,418
2025-08-24,ST01,P014,118
2025-08-24,ST01,P015,136
2025-08-24,ST01,P016,570
2025-08-24,ST01,P017,111
2025-08-24,ST01,P018,219
2025-08-24,ST01,P019,428
2025-08-24,ST01,P020,381
2025-08-24,ST01,P021,229
2025-08-24,ST01,P022,597
2025-08-24,ST01,P023,500
2025-08-24,ST01,P024,308
2025-08-24,ST01,P025,92
2025-08-24,ST01,P026,239
2025-08-24,ST01,P027,436
2025-08-24,ST01,P028,348
2025-08-24,ST01,P029,473
2025-08-24,ST01,P030,142
2025-08-24,ST02,P001,128
2025-08-24,ST02,P002,495
2025-08-24,ST02,P003,238
2025-08-24,ST02,P004,246
2025-08-24,ST02,P005,629
2025-08-24,ST02,P006,122
2025-08-24,ST02,P007,229
2025-08-24,ST02,P008,220
2025-08-24,ST02,P009,404
2025-08-24,ST02,P010,576
2025-08-24,ST02,P011,374
2025-08-24,ST02,P012,584
2025-08-24,ST02,P013,88
2025-08-24,ST02,P014,208
2025-08-24,ST02,P015,207
2025-08-24,ST02,P016,482
2025-08-24,ST02,P017,450
2025-08-24,ST02,P018,183
2025-08-24,ST02,P019,176
2025-08-24,ST02,P020,582
2025-08-24,ST02,P021,270
2025-08-24,ST02,P022,646
2025-08-24,ST02,P023,185
2025-08-24,ST02,P024,180
2025-08-24,ST02,P025,637
2025-08-24,ST02,P026,353
2025-08-24,ST02,P027,412
2025-08-24,ST02,P028,514
2025-08-24,ST02,P029,156
2025-08-24,ST02,P030,360
2025-08-24,ST03,P001,496
2025-08-24,ST03,P002,343
2025-08-24,ST03,P003,202
2025-08-24,ST03,P004,446
2025-08-24,ST03,P005,438
2025-08-24,ST03,P006,156
2025-08-24,ST03,P007,191
2025-08-24,ST03,P008,216
2025-08-24,ST03,P009,327
2025-08-24,ST03,P010,516
2025-08-24,ST03,P011,488
2025-08-24,ST03,P012,246
2025-08-24,ST03,P013,312
2025-08-24,ST03,P014,418
2025-08-24,ST03,P015,506
2025-08-24,ST03,P016,453
2025-08-24,ST03,P017,333
2025-08-24,ST03,P018,443
2025-08-24,ST03,P019,101
